time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,euler_roll,euler_pitch,euler_yaw,euler_rate_r,euler_rate_p,euler_rate_y,euler_acc_r,euler_acc_p,euler_acc_y,quat_w,quat_x,quat_y,quat_z,quat_rate_w,quat_rate_x,quat_rate_y,quat_rate_z,quat_acc_w,quat_acc_x,quat_acc_y,quat_acc_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_acc_x,ang_acc_y,ang_acc_z
1.31313131313131,0,0,-0.525252525252525,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33838383838384,0,0,-0.535353535353535,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.36363636363636,0,0,-0.545454545454545,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38888888888889,0,0,-0.555555555555556,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41414141414141,0,0,-0.565656565656566,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43939393939394,0,0,-0.575757575757576,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46464646464646,0,0,-0.585858585858586,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48989898989899,0,0,-0.595959595959596,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51515151515152,0,0,-0.606060606060606,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54040404040404,0,0,-0.616161616161616,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56565656565657,0,0,-0.626262626262626,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59090909090909,0,0,-0.636363636363636,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61616161616162,0,0,-0.646464646464647,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64141414141414,0,0,-0.656565656565657,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66666666666667,0,0,-0.666666666666667,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69191919191919,0,0,-0.676767676767677,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71717171717172,0,0,-0.686868686868687,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74242424242424,0,0,-0.696969696969697,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76767676767677,0,0,-0.707070707070707,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79292929292929,0,0,-0.717171717171717,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81818181818182,0,0,-0.727272727272727,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84343434343434,0,0,-0.737373737373737,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86868686868687,0,0,-0.747474747474748,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89393939393939,0,0,-0.757575757575758,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91919191919192,0,0,-0.767676767676768,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94444444444444,0,0,-0.777777777777778,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96969696969697,0,0,-0.787878787878788,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9949494949495,0,0,-0.797979797979798,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02020202020202,0,0,-0.808080808080808,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04545454545455,0,0,-0.818181818181818,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07070707070707,0,0,-0.828282828282828,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0959595959596,0,0,-0.838383838383838,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12121212121212,0,0,-0.848484848484849,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14646464646465,0,0,-0.858585858585859,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17171717171717,0,0,-0.868686868686869,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1969696969697,0,0,-0.878787878787879,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22222222222222,0,0,-0.888888888888889,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24747474747475,0,0,-0.898989898989899,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27272727272727,0,0,-0.909090909090909,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2979797979798,0,0,-0.919191919191919,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32323232323232,0,0,-0.929292929292929,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34848484848485,0,0,-0.939393939393939,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37373737373737,0,0,-0.94949494949495,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3989898989899,0,0,-0.95959595959596,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42424242424242,0,0,-0.96969696969697,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44949494949495,0,0,-0.97979797979798,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47474747474747,0,0,-0.98989898989899,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,0,0,-1,0,0,-0.4,0,0,-0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51010101010101,0.0303030303030298,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52020202020202,0.060606060606061,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53030303030303,0.0909090909090908,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54040404040404,0.121212121212121,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55050505050505,0.151515151515152,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56060606060606,0.181818181818182,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57070707070707,0.212121212121211,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58080808080808,0.242424242424243,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59090909090909,0.272727272727272,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6010101010101,0.303030303030304,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61111111111111,0.333333333333333,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62121212121212,0.363636363636363,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63131313131313,0.393939393939394,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64141414141414,0.424242424242424,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65151515151515,0.454545454545454,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66161616161616,0.484848484848485,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67171717171717,0.515151515151515,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68181818181818,0.545454545454545,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69191919191919,0.575757575757576,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7020202020202,0.606060606060606,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.71212121212121,0.636363636363636,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.72222222222222,0.666666666666667,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73232323232323,0.696969696969697,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.74242424242424,0.727272727272727,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75252525252525,0.757575757575758,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76262626262626,0.787878787878788,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77272727272727,0.818181818181817,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.78282828282828,0.848484848484849,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79292929292929,0.878787878787878,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8030303030303,0.90909090909091,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81313131313131,0.939393939393939,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82323232323232,0.969696969696969,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.83333333333333,1,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84343434343434,1.03030303030303,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.85353535353535,1.06060606060606,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.86363636363636,1.09090909090909,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.87373737373737,1.12121212121212,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.88383838383838,1.15151515151515,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89393939393939,1.18181818181818,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9040404040404,1.21212121212121,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.91414141414141,1.24242424242424,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92424242424242,1.27272727272727,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93434343434343,1.3030303030303,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.94444444444444,1.33333333333333,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.95454545454545,1.36363636363636,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.96464646464646,1.39393939393939,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.97474747474747,1.42424242424242,0,-1,3,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
